id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
3374;LOL;requests;1566812107.7233;-0.7596099376678467;https://www.imdb.com//title/tt0270288/;https://www.imdb.com//title/tt0270288/;220378;200;True;
3375;LOL;requests;1566812109.589181;-0.6635341644287109;https://www.imdb.com//title/tt0114898/;https://www.imdb.com//title/tt0114898/;218636;200;True;
3376;LOL;requests;1566812111.275152;-0.6751320362091064;https://www.imdb.com//title/tt1219342/;https://www.imdb.com//title/tt1219342/;219629;200;True;
3377;LOL;requests;1566812112.923627;-0.5841879844665527;https://www.imdb.com//title/tt0083791/;https://www.imdb.com//title/tt0083791/;222041;200;True;
3378;LOL;requests;1566812114.50382;-1.26633620262146;https://www.imdb.com//title/tt0989757/;https://www.imdb.com//title/tt0989757/;217683;200;True;
3379;LOL;requests;1566812116.677857;-0.8535282611846924;https://www.imdb.com//title/tt5390504/;https://www.imdb.com//title/tt5390504/;222321;200;True;
3380;LOL;requests;1566812118.611062;-1.0324878692626953;https://www.imdb.com//title/tt0368933/;https://www.imdb.com//title/tt0368933/;220186;200;True;
3381;LOL;requests;1566812120.645068;-0.6788711547851562;https://www.imdb.com//title/tt0281686/;https://www.imdb.com//title/tt0281686/;215954;200;True;
3382;LOL;requests;1566812122.2620401;-1.17429780960083;https://www.imdb.com//title/tt0163025/;https://www.imdb.com//title/tt0163025/;236303;200;True;
3383;LOL;requests;1566812124.4727192;-0.9613528251647949;https://www.imdb.com//title/tt1637725/;https://www.imdb.com//title/tt1637725/;226841;200;True;
3384;LOL;requests;1566812126.49613;-1.3884291648864746;https://www.imdb.com//title/tt0417741/;https://www.imdb.com//title/tt0417741/;226765;200;True;
3385;LOL;requests;1566812129.042511;-1.0441491603851318;https://www.imdb.com//title/tt1235189/;https://www.imdb.com//title/tt1235189/;210678;200;True;
3386;LOL;requests;1566812131.0579982;-0.7903017997741699;https://www.imdb.com//title/tt0098273/;https://www.imdb.com//title/tt0098273/;211251;200;True;
3387;LOL;requests;1566812132.8472362;-0.7031118869781494;https://www.imdb.com//title/tt8155288/;https://www.imdb.com//title/tt8155288/;231502;200;True;
3388;LOL;requests;1566812134.5415108;-0.9994101524353027;https://www.imdb.com//title/tt0062803/;https://www.imdb.com//title/tt0062803/;223999;200;True;
3389;LOL;requests;1566812136.599545;-0.6388540267944336;https://www.imdb.com//title/tt0104868/;https://www.imdb.com//title/tt0104868/;217671;200;True;
3390;LOL;requests;1566812138.186671;-0.5956361293792725;https://www.imdb.com//title/tt0405336/;https://www.imdb.com//title/tt0405336/;209693;200;True;
3391;LOL;requests;1566812139.7329438;-1.1153192520141602;https://www.imdb.com//title/tt5813916/;https://www.imdb.com//title/tt5813916/;205999;200;True;
3392;LOL;requests;1566812141.655083;-0.5672352313995361;https://www.imdb.com//title/tt2404311/;https://www.imdb.com//title/tt2404311/;218952;200;True;
3393;LOL;requests;1566812143.188185;-0.8045101165771484;https://www.imdb.com//title/tt0480249/;https://www.imdb.com//title/tt0480249/;227372;200;True;
3394;LOL;requests;1566812145.044537;-0.7359058856964111;https://www.imdb.com//title/tt0092644/;https://www.imdb.com//title/tt0092644/;216003;200;True;
